chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	560059249	126.14	0	1234
BdenJEL423_SC01_region	4440149	560059249	126.14	0	1234
BdenJEL423_SC02	2313122	317623273	137.31	0	4237
BdenJEL423_SC02_region	2313122	317623273	137.31	0	4237
BdenJEL423_SC03	1829408	231854264	126.74	0	3580
BdenJEL423_SC03_region	1829408	231854264	126.74	0	3580
BdenJEL423_SC04	1803316	217804663	120.78	0	640
BdenJEL423_SC04_region	1803316	217804663	120.78	0	640
BdenJEL423_SC05	1707251	205135964	120.16	0	1497
BdenJEL423_SC05_region	1707251	205135964	120.16	0	1497
BdenJEL423_SC06	1545501	189769236	122.79	0	4363
BdenJEL423_SC06_region	1545501	189769236	122.79	0	4363
BdenJEL423_SC07	1398854	184193001	131.67	0	2333
BdenJEL423_SC07_region	1398854	184193001	131.67	0	2333
BdenJEL423_SC08	1069847	138257878	129.23	0	5099
BdenJEL423_SC08_region	1069847	138257878	129.23	0	5099
BdenJEL423_SC09	1057463	123359174	116.66	0	449
BdenJEL423_SC09_region	1057463	123359174	116.66	0	449
BdenJEL423_SC10	1012305	122197850	120.71	0	1928
BdenJEL423_SC10_region	1012305	122197850	120.71	0	1928
BdenJEL423_SC11	979369	116949179	119.41	0	1343
BdenJEL423_SC11_region	979369	116949179	119.41	0	1343
BdenJEL423_SC12	937107	103979199	110.96	0	775
BdenJEL423_SC12_region	937107	103979199	110.96	0	775
BdenJEL423_SC13	898261	118614656	132.05	0	2502
BdenJEL423_SC13_region	898261	118614656	132.05	0	2502
BdenJEL423_SC14	857155	301242007	351.44	0	13038
BdenJEL423_SC14_region	857155	301242007	351.44	0	13038
BdenJEL423_SC15	557602	68753815	123.30	0	1375
BdenJEL423_SC15_region	557602	68753815	123.30	0	1375
BdenJEL423_SC16	498254	56088072	112.57	0	739
BdenJEL423_SC16_region	498254	56088072	112.57	0	739
BdenJEL423_SC17	243426	20921494	85.95	0	422
BdenJEL423_SC17_region	243426	20921494	85.95	0	422
BdenJEL423_SC18	48566	8782353	180.83	0	3928
BdenJEL423_SC18_region	48566	8782353	180.83	0	3928
BdenJEL423_SC19	69118	4481335	64.84	0	282
BdenJEL423_SC19_region	69118	4481335	64.84	0	282
BdenJEL423_SC20	45066	3440030	76.33	0	396
BdenJEL423_SC20_region	45066	3440030	76.33	0	396
BdenJEL423_SC21	28371	3235562	114.04	2	193
BdenJEL423_SC21_region	28371	3235562	114.04	2	193
BdenJEL423_SC22	17531	1385531	79.03	0	246
BdenJEL423_SC22_region	17531	1385531	79.03	0	246
BdenJEL423_SC23	15724	5673750	360.83	0	2832
BdenJEL423_SC23_region	15724	5673750	360.83	0	2832
BdenJEL423_SC24	15635	1275428	81.58	0	194
BdenJEL423_SC24_region	15635	1275428	81.58	0	194
BdenJEL423_SC25	13302	1502812	112.98	0	749
BdenJEL423_SC25_region	13302	1502812	112.98	0	749
BdenJEL423_SC26	12287	1761848	143.39	0	532
BdenJEL423_SC26_region	12287	1761848	143.39	0	532
BdenJEL423_SC27	11745	2887595	245.86	0	1245
BdenJEL423_SC27_region	11745	2887595	245.86	0	1245
BdenJEL423_SC28	11715	1237155	105.60	0	246
BdenJEL423_SC28_region	11715	1237155	105.60	0	246
BdenJEL423_SC29	10519	663039	63.03	0	146
BdenJEL423_SC29_region	10519	663039	63.03	0	146
BdenJEL423_SC30	9825	806744	82.11	0	185
BdenJEL423_SC30_region	9825	806744	82.11	0	185
BdenJEL423_SC31	9499	720736	75.87	0	185
BdenJEL423_SC31_region	9499	720736	75.87	0	185
BdenJEL423_SC32	9394	2298558	244.68	0	1135
BdenJEL423_SC32_region	9394	2298558	244.68	0	1135
BdenJEL423_SC33	8891	891299	100.25	0	202
BdenJEL423_SC33_region	8891	891299	100.25	0	202
BdenJEL423_SC34	8868	956574	107.87	0	267
BdenJEL423_SC34_region	8868	956574	107.87	0	267
BdenJEL423_SC35	14477	8081882	558.26	0	2558
BdenJEL423_SC35_region	14477	8081882	558.26	0	2558
BdenJEL423_SC36	8411	804127	95.60	0	251
BdenJEL423_SC36_region	8411	804127	95.60	0	251
BdenJEL423_SC37	8246	524895	63.65	0	212
BdenJEL423_SC37_region	8246	524895	63.65	0	212
BdenJEL423_SC38	7919	951904	120.21	0	196
BdenJEL423_SC38_region	7919	951904	120.21	0	196
BdenJEL423_SC39	7486	1592003	212.66	0	797
BdenJEL423_SC39_region	7486	1592003	212.66	0	797
BdenJEL423_SC40	7373	952688	129.21	0	291
BdenJEL423_SC40_region	7373	952688	129.21	0	291
BdenJEL423_SC41	7250	5733703	790.86	0	1597
BdenJEL423_SC41_region	7250	5733703	790.86	0	1597
BdenJEL423_SC42	7213	711741	98.67	0	284
BdenJEL423_SC42_region	7213	711741	98.67	0	284
BdenJEL423_SC43	7203	493217	68.47	0	178
BdenJEL423_SC43_region	7203	493217	68.47	0	178
BdenJEL423_SC44	7151	417576	58.39	0	189
BdenJEL423_SC44_region	7151	417576	58.39	0	189
BdenJEL423_SC45	7120	673200	94.55	0	166
BdenJEL423_SC45_region	7120	673200	94.55	0	166
BdenJEL423_SC46	7014	623161	88.85	0	245
BdenJEL423_SC46_region	7014	623161	88.85	0	245
BdenJEL423_SC47	6856	3251485	474.25	1	1576
BdenJEL423_SC47_region	6856	3251485	474.25	1	1576
BdenJEL423_SC48	6834	884577	129.44	0	284
BdenJEL423_SC48_region	6834	884577	129.44	0	284
BdenJEL423_SC49	6519	4921422	754.94	0	2232
BdenJEL423_SC49_region	6519	4921422	754.94	0	2232
BdenJEL423_SC50	6174	598256	96.90	0	169
