chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	149967856	33.78	0	83
BdenJEL423_SC01_region	4440149	149967856	33.78	0	83
BdenJEL423_SC02	2313122	100451813	43.43	0	101
BdenJEL423_SC02_region	2313122	100451813	43.43	0	101
BdenJEL423_SC03	1829408	66433670	36.31	0	98
BdenJEL423_SC03_region	1829408	66433670	36.31	0	98
BdenJEL423_SC04	1803316	61096038	33.88	0	85
BdenJEL423_SC04_region	1803316	61096038	33.88	0	85
BdenJEL423_SC05	1707251	72848328	42.67	0	95
BdenJEL423_SC05_region	1707251	72848328	42.67	0	95
BdenJEL423_SC06	1545501	52715324	34.11	0	96
BdenJEL423_SC06_region	1545501	52715324	34.11	0	96
BdenJEL423_SC07	1398854	57176280	40.87	0	96
BdenJEL423_SC07_region	1398854	57176280	40.87	0	96
BdenJEL423_SC08	1069847	36793404	34.39	0	94
BdenJEL423_SC08_region	1069847	36793404	34.39	0	94
BdenJEL423_SC09	1057463	35228198	33.31	0	86
BdenJEL423_SC09_region	1057463	35228198	33.31	0	86
BdenJEL423_SC10	1012305	34548840	34.13	0	91
BdenJEL423_SC10_region	1012305	34548840	34.13	0	91
BdenJEL423_SC11	979369	42294762	43.19	0	96
BdenJEL423_SC11_region	979369	42294762	43.19	0	96
BdenJEL423_SC12	937107	31650747	33.77	0	81
BdenJEL423_SC12_region	937107	31650747	33.77	0	81
BdenJEL423_SC13	898261	32073001	35.71	0	109
BdenJEL423_SC13_region	898261	32073001	35.71	0	109
BdenJEL423_SC14	857155	31896661	37.21	0	105
BdenJEL423_SC14_region	857155	31896661	37.21	0	105
BdenJEL423_SC15	557602	24653132	44.21	0	89
BdenJEL423_SC15_region	557602	24653132	44.21	0	89
BdenJEL423_SC16	498254	16660771	33.44	0	90
BdenJEL423_SC16_region	498254	16660771	33.44	0	90
BdenJEL423_SC17	243426	9919084	40.75	0	82
BdenJEL423_SC17_region	243426	9919084	40.75	0	82
BdenJEL423_SC18	48566	1747450	35.98	0	94
BdenJEL423_SC18_region	48566	1747450	35.98	0	94
BdenJEL423_SC19	69118	1636289	23.67	0	71
BdenJEL423_SC19_region	69118	1636289	23.67	0	71
BdenJEL423_SC20	45066	1746002	38.74	0	79
BdenJEL423_SC20_region	45066	1746002	38.74	0	79
BdenJEL423_SC21	28371	975694	34.39	1	55
BdenJEL423_SC21_region	28371	975694	34.39	1	55
BdenJEL423_SC22	17531	483294	27.57	0	71
BdenJEL423_SC22_region	17531	483294	27.57	0	71
BdenJEL423_SC23	15724	820747	52.20	0	95
BdenJEL423_SC23_region	15724	820747	52.20	0	95
BdenJEL423_SC24	15635	617951	39.52	0	73
BdenJEL423_SC24_region	15635	617951	39.52	0	73
BdenJEL423_SC25	13302	588473	44.24	0	80
BdenJEL423_SC25_region	13302	588473	44.24	0	80
BdenJEL423_SC26	12287	560873	45.65	1	79
BdenJEL423_SC26_region	12287	560873	45.65	1	79
BdenJEL423_SC27	11745	529511	45.08	0	91
BdenJEL423_SC27_region	11745	529511	45.08	0	91
BdenJEL423_SC28	11715	384660	32.83	0	73
