chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	485518529	109.35	0	1575
BdenJEL423_SC01_region	4440149	485518529	109.35	0	1575
BdenJEL423_SC02	2313122	294676121	127.39	0	1974
BdenJEL423_SC02_region	2313122	294676121	127.39	0	1974
BdenJEL423_SC03	1829408	260564596	142.43	0	1939
BdenJEL423_SC03_region	1829408	260564596	142.43	0	1939
BdenJEL423_SC04	1803316	205361613	113.88	0	1312
BdenJEL423_SC04_region	1803316	205361613	113.88	0	1312
BdenJEL423_SC05	1707251	196562661	115.13	0	2662
BdenJEL423_SC05_region	1707251	196562661	115.13	0	2662
BdenJEL423_SC06	1545501	177709963	114.99	0	1252
BdenJEL423_SC06_region	1545501	177709963	114.99	0	1252
BdenJEL423_SC07	1398854	162706419	116.31	0	3130
BdenJEL423_SC07_region	1398854	162706419	116.31	0	3130
BdenJEL423_SC08	1069847	125349689	117.17	0	1698
BdenJEL423_SC08_region	1069847	125349689	117.17	0	1698
BdenJEL423_SC09	1057463	111960731	105.88	0	527
BdenJEL423_SC09_region	1057463	111960731	105.88	0	527
BdenJEL423_SC10	1012305	130516966	128.93	0	773
BdenJEL423_SC10_region	1012305	130516966	128.93	0	773
BdenJEL423_SC11	979369	108859180	111.15	0	1172
BdenJEL423_SC11_region	979369	108859180	111.15	0	1172
BdenJEL423_SC12	937107	110703470	118.13	0	561
BdenJEL423_SC12_region	937107	110703470	118.13	0	561
BdenJEL423_SC13	898261	106382631	118.43	0	2916
BdenJEL423_SC13_region	898261	106382631	118.43	0	2916
BdenJEL423_SC14	857155	143587928	167.52	0	5359
BdenJEL423_SC14_region	857155	143587928	167.52	0	5359
BdenJEL423_SC15	557602	62477401	112.05	0	1663
BdenJEL423_SC15_region	557602	62477401	112.05	0	1663
BdenJEL423_SC16	498254	47475444	95.28	0	624
BdenJEL423_SC16_region	498254	47475444	95.28	0	624
BdenJEL423_SC17	243426	27613943	113.44	0	438
BdenJEL423_SC17_region	243426	27613943	113.44	0	438
BdenJEL423_SC18	48566	6628966	136.49	0	1062
BdenJEL423_SC18_region	48566	6628966	136.49	0	1062
BdenJEL423_SC19	69118	4893986	70.81	0	245
BdenJEL423_SC19_region	69118	4893986	70.81	0	245
BdenJEL423_SC20	45066	6123980	135.89	0	545
BdenJEL423_SC20_region	45066	6123980	135.89	0	545
BdenJEL423_SC21	28371	3018618	106.40	1	207
BdenJEL423_SC21_region	28371	3018618	106.40	1	207
BdenJEL423_SC22	17531	1582565	90.27	0	231
BdenJEL423_SC22_region	17531	1582565	90.27	0	231
BdenJEL423_SC23	15724	3406150	216.62	0	958
BdenJEL423_SC23_region	15724	3406150	216.62	0	958
BdenJEL423_SC24	15635	1581921	101.18	0	319
BdenJEL423_SC24_region	15635	1581921	101.18	0	319
BdenJEL423_SC25	13302	1540237	115.79	0	384
BdenJEL423_SC25_region	13302	1540237	115.79	0	384
BdenJEL423_SC26	12287	1206907	98.23	0	368
BdenJEL423_SC26_region	12287	1206907	98.23	0	368
BdenJEL423_SC27	11745	2897383	246.69	0	2129
BdenJEL423_SC27_region	11745	2897383	246.69	0	2129
BdenJEL423_SC28	11715	1206422	102.98	0	237
BdenJEL423_SC28_region	11715	1206422	102.98	0	237
BdenJEL423_SC29	10519	770871	73.28	0	207
BdenJEL423_SC29_region	10519	770871	73.28	0	207
BdenJEL423_SC30	9825	899662	91.57	0	219
BdenJEL423_SC30_region	9825	899662	91.57	0	219
BdenJEL423_SC31	9499	1032561	108.70	0	325
BdenJEL423_SC31_region	9499	1032561	108.70	0	325
BdenJEL423_SC32	9394	1746480	185.91	0	764
BdenJEL423_SC32_region	9394	1746480	185.91	0	764
BdenJEL423_SC33	8891	797317	89.68	0	168
BdenJEL423_SC33_region	8891	797317	89.68	0	168
BdenJEL423_SC34	8868	720113	81.20	0	222
BdenJEL423_SC34_region	8868	720113	81.20	0	222
BdenJEL423_SC35	14477	2859334	197.51	0	1698
BdenJEL423_SC35_region	14477	2859334	197.51	0	1698
BdenJEL423_SC36	8411	1066974	126.85	0	373
BdenJEL423_SC36_region	8411	1066974	126.85	0	373
BdenJEL423_SC37	8246	627035	76.04	0	199
BdenJEL423_SC37_region	8246	627035	76.04	0	199
BdenJEL423_SC38	7919	846222	106.86	0	205
BdenJEL423_SC38_region	7919	846222	106.86	0	205
BdenJEL423_SC39	7486	1175808	157.07	0	1172
BdenJEL423_SC39_region	7486	1175808	157.07	0	1172
BdenJEL423_SC40	7373	469688	63.70	0	131
BdenJEL423_SC40_region	7373	469688	63.70	0	131
BdenJEL423_SC41	7250	1988195	274.23	0	618
BdenJEL423_SC41_region	7250	1988195	274.23	0	618
BdenJEL423_SC42	7213	696680	96.59	0	245
BdenJEL423_SC42_region	7213	696680	96.59	0	245
BdenJEL423_SC43	7203	631371	87.65	1	213
BdenJEL423_SC43_region	7203	631371	87.65	1	213
BdenJEL423_SC44	7151	717668	100.36	0	265
BdenJEL423_SC44_region	7151	717668	100.36	0	265
BdenJEL423_SC45	7120	715244	100.46	0	202
BdenJEL423_SC45_region	7120	715244	100.46	0	202
BdenJEL423_SC46	7014	696356	99.28	0	325
BdenJEL423_SC46_region	7014	696356	99.28	0	325
BdenJEL423_SC47	6856	1699116	247.83	0	683
BdenJEL423_SC47_region	6856	1699116	247.83	0	683
BdenJEL423_SC48	6834	965158	141.23	0	332
BdenJEL423_SC48_region	6834	965158	141.23	0	332
BdenJEL423_SC49	6519	2234285	342.73	0	1415
BdenJEL423_SC49_region	6519	2234285	342.73	0	1415
BdenJEL423_SC50	6174	669951	108.51	0	224
BdenJEL423_SC50_region	6174	669951	108.51	0	224
BdenJEL423_SC51	6095	2455250	402.83	0	1317
BdenJEL423_SC51_region	6095	2455250	402.83	0	1317
BdenJEL423_SC52	6071	394654	65.01	0	163
BdenJEL423_SC52_region	6071	394654	65.01	0	163
BdenJEL423_SC53	6016	1725001	286.74	0	798
BdenJEL423_SC53_region	6016	1725001	286.74	0	798
BdenJEL423_SC54	5992	2730099	455.62	0	1943
BdenJEL423_SC54_region	5992	2730099	455.62	0	1943
BdenJEL423_SC55	5977	388945	65.07	0	217
BdenJEL423_SC55_region	5977	388945	65.07	0	217
BdenJEL423_SC56	5808	707625	121.84	0	456
BdenJEL423_SC56_region	5808	707625	121.84	0	456
BdenJEL423_SC57	5752	2294107	398.84	0	2604
BdenJEL423_SC57_region	5752	2294107	398.84	0	2604
BdenJEL423_SC58	8484	7603793	896.25	0	6028
BdenJEL423_SC58_region	8484	7603793	896.25	0	6028
BdenJEL423_SC59	5694	850206	149.32	0	361
BdenJEL423_SC59_region	5694	850206	149.32	0	361
BdenJEL423_SC60	5543	343027	61.88	1	240
BdenJEL423_SC60_region	5543	343027	61.88	1	240
BdenJEL423_SC61	5512	456607	82.84	0	167
BdenJEL423_SC61_region	5512	456607	82.84	0	167
BdenJEL423_SC62	5380	570828	106.10	4	260
BdenJEL423_SC62_region	5380	570828	106.10	4	260
BdenJEL423_SC63	5288	383799	72.58	0	227
BdenJEL423_SC63_region	5288	383799	72.58	0	227
BdenJEL423_SC64	5189	646425	124.58	0	281
BdenJEL423_SC64_region	5189	646425	124.58	0	281
BdenJEL423_SC65	5077	3112396	613.04	3	2474
BdenJEL423_SC65_region	5077	3112396	613.04	3	2474
BdenJEL423_SC66	4922	429506	87.26	1	235
BdenJEL423_SC66_region	4922	429506	87.26	1	235
BdenJEL423_SC67	4755	77957	16.39	0	91
BdenJEL423_SC67_region	4755	77957	16.39	0	91
BdenJEL423_SC68	4529	2634504	581.70	4	1522
BdenJEL423_SC68_region	4529	2634504	581.70	4	1522
BdenJEL423_SC69	2608	612536	234.87	0	835
BdenJEL423_SC69_region	2608	612536	234.87	0	835
BdenJEL423_mito	175284	63959058	364.89	0	842
BdenJEL423_mito_region	175284	63959058	364.89	0	842
total	23897668	2908516832	121.71	0	6028
total_region	23897668	2908516832	121.71	0	6028
