chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	348030118	78.38	0	2558
BdenJEL423_SC01_region	4440149	348030118	78.38	0	2558
BdenJEL423_SC02	2313122	192871836	83.38	0	1987
BdenJEL423_SC02_region	2313122	192871836	83.38	0	1987
BdenJEL423_SC03	1829408	154324790	84.36	0	4618
BdenJEL423_SC03_region	1829408	154324790	84.36	0	4618
BdenJEL423_SC04	1803316	142224732	78.87	0	420
BdenJEL423_SC04_region	1803316	142224732	78.87	0	420
BdenJEL423_SC05	1707251	135269934	79.23	0	3731
BdenJEL423_SC05_region	1707251	135269934	79.23	0	3731
BdenJEL423_SC06	1545501	126435236	81.81	0	1505
BdenJEL423_SC06_region	1545501	126435236	81.81	0	1505
BdenJEL423_SC07	1398854	119176250	85.20	0	1103
BdenJEL423_SC07_region	1398854	119176250	85.20	0	1103
BdenJEL423_SC08	1069847	87802097	82.07	0	2731
BdenJEL423_SC08_region	1069847	87802097	82.07	0	2731
BdenJEL423_SC09	1057463	83048434	78.54	0	375
BdenJEL423_SC09_region	1057463	83048434	78.54	0	375
BdenJEL423_SC10	1012305	81415105	80.43	0	1585
BdenJEL423_SC10_region	1012305	81415105	80.43	0	1585
BdenJEL423_SC11	979369	78207932	79.86	0	521
BdenJEL423_SC11_region	979369	78207932	79.86	0	521
BdenJEL423_SC12	937107	73825123	78.78	0	428
BdenJEL423_SC12_region	937107	73825123	78.78	0	428
BdenJEL423_SC13	898261	80044215	89.11	0	1807
BdenJEL423_SC13_region	898261	80044215	89.11	0	1807
BdenJEL423_SC14	857155	139865838	163.17	0	4659
BdenJEL423_SC14_region	857155	139865838	163.17	0	4659
BdenJEL423_SC15	557602	45757778	82.06	0	1531
BdenJEL423_SC15_region	557602	45757778	82.06	0	1531
BdenJEL423_SC16	498254	27352808	54.90	0	336
BdenJEL423_SC16_region	498254	27352808	54.90	0	336
BdenJEL423_SC17	243426	17830112	73.25	0	191
BdenJEL423_SC17_region	243426	17830112	73.25	0	191
BdenJEL423_SC18	48566	5829139	120.03	0	1659
BdenJEL423_SC18_region	48566	5829139	120.03	0	1659
BdenJEL423_SC19	69118	3152998	45.62	0	145
BdenJEL423_SC19_region	69118	3152998	45.62	0	145
BdenJEL423_SC20	45066	3644079	80.86	0	373
BdenJEL423_SC20_region	45066	3644079	80.86	0	373
BdenJEL423_SC21	28371	2254031	79.45	0	123
BdenJEL423_SC21_region	28371	2254031	79.45	0	123
BdenJEL423_SC22	17531	1117346	63.74	0	198
BdenJEL423_SC22_region	17531	1117346	63.74	0	198
BdenJEL423_SC23	15724	4005840	254.76	0	2302
BdenJEL423_SC23_region	15724	4005840	254.76	0	2302
BdenJEL423_SC24	15635	1000441	63.99	0	166
BdenJEL423_SC24_region	15635	1000441	63.99	0	166
BdenJEL423_SC25	13302	1346653	101.24	0	531
BdenJEL423_SC25_region	13302	1346653	101.24	0	531
BdenJEL423_SC26	12287	1064600	86.64	0	275
BdenJEL423_SC26_region	12287	1064600	86.64	0	275
BdenJEL423_SC27	11745	1732313	147.49	0	1150
BdenJEL423_SC27_region	11745	1732313	147.49	0	1150
BdenJEL423_SC28	11715	828864	70.75	0	171
BdenJEL423_SC28_region	11715	828864	70.75	0	171
BdenJEL423_SC29	10519	440158	41.84	0	127
BdenJEL423_SC29_region	10519	440158	41.84	0	127
BdenJEL423_SC30	9825	549219	55.90	0	136
BdenJEL423_SC30_region	9825	549219	55.90	0	136
BdenJEL423_SC31	9499	701343	73.83	0	194
BdenJEL423_SC31_region	9499	701343	73.83	0	194
BdenJEL423_SC32	9394	1268655	135.05	0	753
BdenJEL423_SC32_region	9394	1268655	135.05	0	753
BdenJEL423_SC33	8891	529415	59.55	0	105
BdenJEL423_SC33_region	8891	529415	59.55	0	105
BdenJEL423_SC34	8868	531962	59.99	0	143
BdenJEL423_SC34_region	8868	531962	59.99	0	143
BdenJEL423_SC35	14477	3237045	223.60	0	2468
BdenJEL423_SC35_region	14477	3237045	223.60	0	2468
BdenJEL423_SC36	8411	397856	47.30	0	131
